etID  | Antique Proto-Albanian | Middle Proto-Albanian | Late Proto-Albanian |  Proto-Tosk |  Old Northern Tosk Albanian | Output {GOLD}
392    | #kˌɑptiˈɑːtɑm# | #kˌɑptjˈɑːtəm# | #kəf?ˈat# | #kəf?ˈat# | #kəf?ˈat# | #kəf?ˈat# {GOLD: #kafʃˈatə#}
393    | #kˌɑpˈistrum# | #kˌɑpˈistrəm# | #kəpˈɛːʃtr# | #kəpˈɛːʃtɾ# | #kəpˈɛʃtɾ# | #kəpˈɛt͡ʃtɾ# {GOLD: #kəpɾˈɛʃ#}
394    | #kˌɑpitˈiːnɑ# | #kˌɑpitˈiːnɑ# | #kəpətˈiːnə# | #kəpətˈĩːɾə# | #kəpətˈiɾə# | #kəpətˈiɾə# {GOLD: #kaptˈinə#}
395    | #kˌɑrˈɑːnioː# | #kˌɑrˈɑːɲoː# | #kərˈaːɲ# | #kəɾˈəːɲ# | #kəɾˈəɲ# | #kəɾˈəɲ# {GOLD: #cəɾˈɔj#}
396    | #kˈɑrieːs# | #kˈɑrjeː# | #cˈɛːrj# | #cˈɛːɾj# | #cˈɛɾj# | #cˈɛɾj# {GOLD: #cˈɛrɛ#}
397    | #kˌɑrpˈutioː# | #kˌɑrpˈutjoː# | #kərpˈy?# | #kəɾpˈy?# | #kəɾpˈy?# | #kəɾpˈy?# {GOLD: #kəpˈus#}
398    | #kˌɑrriˈoːsum# | #kˌɑrːjˈoːsəm# | #kərːjˈɛːʃ# | #kərjˈɛːʃ# | #kərjˈɛʃ# | #kərjˈɛʃ# {GOLD: #cɛɾos#}
399    | #kˌɑrminˈɑːnioː# | #kˌɑrminˈɑːɲoː# | #kərmənˈaːɲ# | #kəɾmbə̃ɾˈəːɲ# | #kəɾmbəɾˈəɲ# | #kəɾmbəɾˈəɲ# {GOLD: #kɛrɲˈɔj#}
400    | #kˈɑrrɑ# | #kˈɑrːɑ# | #kˈaːrːə# | #kˈaːrə# | #kˈarə# | #kˈarə# {GOLD: #kˈarə#}
401    | #kˈɑrriː# | #kˈɑrːiː# | #cˈɛːrː# | #cˈɛːr# | #cˈɛr# | #cˈɛr# {GOLD: #cˈɛr#}
402    | #kˌɑrrˈiːkulˈɑːnioː# | #kˌɑrːˈiːkəlːˈɑːɲoː# | #kərːˈiklːˈaːɲ# | #kərˈiklˠˈəːɲ# | #kərˈiklˠˈəɲ# | #kərˈiklˠˈəɲ# {GOLD: #kriklˠˈɔj#}
403    | #kˌɑrsˈɑːniɑm# | #kˌɑrsˈɑːɲəm# | #kərʃˈaːɲ# | #kəɾʃˈəːɲ# | #kəɾʃˈəɲ# | #kəɾʃˈəɲ# {GOLD: #ɡəɾʃˈəɾə#}
404    | #kʰˈɑrtɑm# | #kˈɑrtəm# | #kˈaːrt# | #kˈaːɾt# | #kˈaɾt# | #kˈaɾt# {GOLD: #kˈaɾtə#}
405    | #kˈɑsinɑ# | #kˈɑsənɑ# | #kˈaːʃnə# | #kˈaːʒnə# | #kˈaʒnə# | #kˈaʒnə# {GOLD: #cˈɛʃəɾ#}
406    | #kˌɑstˈɑneɑm# | #kˌɑstˈɑɲəm# | #fʃtˈaːɲ# | #fʃtˈəːɲ# | #fʃtˈəɲ# | #ft͡ʃtˈəɲ# {GOLD: #ɡəʃtˈɛɲə#}
407    | #kˌɑstɑnˈeːtum# | #kˌɑstɑnˈeːtəm# | #fʃtənˈɛt# | #fʃtə̃ɾˈɛt# | #fʃtəɾˈɛt# | #ft͡ʃtəɾˈɛt# {GOLD: #kaʃɲˈɛt#}
408    | #kˌɑstˈellɑm# | #kˌɑstˈeləm# | #fʃ?ˈɛːl# | #fʃ?ˈɛːl# | #fʃ?ˈɛl# | #ft͡ʃ?ˈɛl# {GOLD: #kəʃtjˈɛlˠə#}
409    | #kˌɑstˈellum# | #kˌɑstˈeləm# | #fʃ?ˈɛːl# | #fʃ?ˈɛːl# | #fʃ?ˈɛl# | #ft͡ʃ?ˈɛl# {GOLD: #kəʃtjˈɛl#}
410    | #kˈɑsulɑ# | #kˈɑsəlːɑ# | #kˈaːʃlːə# | #kˈaːʒlˠə# | #kˈaʒlˠə# | #kˈaʒlˠə# {GOLD: #kˈat͡ʃulə#}
411    | #kˈɑwkɑm# | #kˈɑwkəm# | #kˈak# | #kˈak# | #kˈak# | #kˈak# {GOLD: #kˈafkə#}
412    | #kˈɑwsɑm# | #kˈɑwsəm# | #kˈaːʃ# | #kˈaːʃ# | #kˈaʃ# | #kˈaʃ# {GOLD: #kˈafʃə#}
413    | #kˈɑwulɑm# | #kˈɑəlːəm# | #kˈaːlː# | #kˈaːlˠ# | #kˈalˠ# | #kˈalˠ# {GOLD: #ɡˈavəɾ#}
414    | #kˈellɑ# | #kˈelɑ# | #cjˈɛːlə# | #cjˈɛːlə# | #cjˈɛlə# | #cjˈɛlə# {GOLD: #cˈɛlə#}
415    | #kˌellˈɑːnioː# | #kˌelˈɑːɲoː# | #kəlˈaːɲ# | #kəlˈəːɲ# | #kəlˈəɲ# | #kəlˈəɲ# {GOLD: #cəlˠˈɔj#}
416    | #kˈentum# | #kˈentəm# | #cjˈɛːnd# | #cjˈɛ̃ːnd# | #cjˈɛnd# | #cjˈɛnd# {GOLD: #cˈind#}
417    | #kˈentrum# | #kˈentrəm# | #cjˈɛːndr# | #cjˈɛ̃ːndɾ# | #cjˈɛndɾ# | #cjˈɛndɾ# {GOLD: #cˈɛndəɾ#}
418    | #kˌentrˈɑːnioː# | #kˌentrˈɑːɲoː# | #kəndrˈaːɲ# | #kə̃ndɾˈəːɲ# | #kəndɾˈəɲ# | #kəndɾˈəɲ# {GOLD: #cɛndɾˈɔj#}
419    | #kˈeːpɑ# | #kˈeːpɑ# | #cˈɛpə# | #cˈɛpə# | #cˈɛpə# | #cˈɛpə# {GOLD: #cˈepə#}
420    | #kˌeːpˈullɑ# | #kˌeːpˈulɑ# | #kəpˈuːlə# | #kəpˈuːlə# | #kəpˈulə# | #kəpˈulə# {GOLD: #cɛpˈulɛ#}
421    | #kˌerɑsiˈɑːrius# | #kˌerɑsjˈɑːrju# | #kərəʃjˈɛːrj# | #kəɾəʃjˈɛːɾj# | #kəɾəʃjˈɛɾj# | #kəɾəʃjˈɛɾj# {GOLD: #cɛɾʃˈɔɾ#}
422    | #kˌerebˈellum# | #kˌereˈeləm# | #kərəjˈɛːl# | #kəɾəjˈɛːl# | #kəɾəjˈɛl# | #kəɾəjˈɛl# {GOLD: #kɾˈɛl#}
423    | #kˌerˈebrum# | #kˌerˈerəm# | #kərjˈɛːr# | #kəɾjˈɛːɾ# | #kəɾjˈɛɾ# | #kəɾjˈɛɾ# {GOLD: #kɾˈyɛ#}
424    | #kˌerˈesiɑ# | #kˌerˈesjɑ# | #kərˈiːʃe# | #kəɾˈiːʃe# | #kəɾˈiʃe# | #kəɾˈiʃe# {GOLD: #cɛɾʃˈi#}
425    | #kˈerrus# | #kˈerːu# | #cjˈɛːrː# | #cjˈɛːr# | #cjˈɛr# | #cjˈɛr# {GOLD: #cˈar#}
426    | #kˌerrˈeːtum# | #kˌerːˈeːtəm# | #kərːˈɛt# | #kərˈɛt# | #kərˈɛt# | #kərˈɛt# {GOLD: #cɛrˈɛt#}
427    | #kʰˌersˈydrɑ# | #kˌersˈidrɑ# | #kərʃˈɛdrə# | #kəɾʃˈɛdɾə# | #kəɾʃˈɛdɾə# | #kəɾʃˈɛdɾə# {GOLD: #kulʃˈɛdəɾ#}
428    | #kˌertˈɑːnioː# | #kˌertˈɑːɲoː# | #kərtˈaːɲ# | #kəɾtˈəːɲ# | #kəɾtˈəɲ# | #kəɾtˈəɲ# {GOLD: #cəɾtˈɔj#}
429    | #kiˈeːnioː# | #kjˈeːɲoː# | #cjˈɛːɲ# | #cjˈɛ̃ːɲ# | #cjˈɛɲ# | #cjˈɛɲ# {GOLD: #cˈɔj#}
430    | #kˌiːkˈɑːlɑ# | #kˌiːkˈɑːlːɑ# | #kəkˈaːlːə# | #kəkˈaːlˠə# | #kəkˈalˠə# | #kəkˈalˠə# {GOLD: #ɟinkˈalˠə#}
431    | #kˈikerem# | #kˈikərəm# | #cˈɛkr# | #cˈɛkɾ# | #cˈɛkɾ# | #cˈɛkɾ# {GOLD: #cˈicəɾ#}
432    | #kˌikʰˈoreːɑ# | #kˌikˈorjɑ# | #kəcˈɛːre# | #kəcˈɛːɾe# | #kəcˈɛɾe# | #kəcˈɛɾe# {GOLD: #kˈɔɾɛ#}
433    | #kˌikˈuːtɑ# | #kˌikˈuːtɑ# | #kəcˈytə# | #kəcˈytə# | #kəcˈytə# | #kəcˈytə# {GOLD: #kukˈutə#}
434    | #kˈiːmikem# | #kˈiːməkəm# | #cˈiːmɡ# | #cˈĩːmɡ# | #cˈimɡ# | #cˈimɡ# {GOLD: #cˈimkə#}
435    | #kˌimˈussɑm# | #kˌimˈussəm# | #kəmˈuːʃʃ# | #kə̃mˈuːʃʃ# | #kəmˈuʃʃ# | #kəmˈut͡ʃʃ# {GOLD: #cimˈuʃə#}
436    | #kˈinɡulɑ# | #kˈinɡəlːɑ# | #cˈɛːnɡlːə# | #cˈɛ̃ːnɡlˠə# | #cˈɛnɡlˠə# | #cˈɛnɡlˠə# {GOLD: #qˈiŋɡəl#}
437    | #kˌirkˈɑːnioː# | #kˌirkˈɑːɲoː# | #kərkˈaːɲ# | #kəɾkˈəːɲ# | #kəɾkˈəɲ# | #kəɾkˈəɲ# {GOLD: #kəɾkˈɔj#}
438    | #kˌirkˈellɑ# | #kˌirkˈelɑ# | #kərcjˈɛːlə# | #kəɾcjˈɛːlə# | #kəɾcjˈɛlə# | #kəɾcjˈɛlə# {GOLD: #kəɾcˈɛlə#}
439    | #kˌirkˈellus# | #kˌirkˈelu# | #kərcjˈɛːl# | #kəɾcjˈɛːl# | #kəɾcjˈɛl# | #kəɾcjˈɛl# {GOLD: #cˈɛɾθulˠ#}
440    | #kˈirkulus# | #kˈirkəlːu# | #cˈɛːrklː# | #cˈɛːɾklˠ# | #cˈɛɾklˠ# | #cˈɛɾklˠ# {GOLD: #cˈarkulˠ#}
441    | #kˈirkus# | #kˈirku# | #cˈɛːrk# | #cˈɛːɾk# | #cˈɛɾk# | #cˈɛɾk# {GOLD: #cˈaɾk#}
442    | #kˈitrum# | #kˈitrəm# | #cˈɛtr# | #cˈɛtɾ# | #cˈɛtɾ# | #cˈɛtɾ# {GOLD: #cˈitəɾ#}
443    | #kˌiːwitˈɑːtem# | #kˌiːitˈɑːtəm# | #kəətˈat# | #kəətˈat# | #kəətˈat# | #kəətˈat# {GOLD: #cytˈɛt#}
444    | #klˌɑːmˈɑːnioː# | #klˌɑːmˈɑːɲoː# | #kləmˈaːɲ# | #kʎə̃mˈəːɲ# | #cəmˈəɲ# | #cəmˈəɲ# {GOLD: #ɟəmˈɔj#}
445    | #klˌɑːrˈɑːnioː# | #klˌɑːrˈɑːɲoː# | #klərˈaːɲ# | #kʎəɾˈəːɲ# | #cəɾˈəɲ# | #cəɾˈəɲ# {GOLD: #cəɾˈɔj#}
446    | #klˈɑːrtɑ# | #klˈɑːrtɑ# | #klˈaːrtə# | #kʎˈaːɾtə# | #cˈaɾtə# | #cˈaɾtə# {GOLD: #cˈaɾtə#}
447    | #klˌɑwsitˈuːrɑm# | #klˌɑwsitˈuːrəm# | #kləʃətˈyːr# | #kʎəʃətˈyːɾ# | #kəʃətˈyɾ# | #kəʃətˈyɾ# {GOLD: #klytˈyɾə#}
448    | #klˌɑwsˈuːrɑ# | #klˌɑwsˈuːrɑ# | #kləʃˈyːrə# | #kʎəʃˈyːɾə# | #kəʃˈyɾə# | #kəʃˈyɾə# {GOLD: #kəlt͡sˈyɾə#}
449    | #klˌɑwsˈuːrɑ# | #klˌɑwsˈuːrɑ# | #kləʃˈyːrə# | #kʎəʃˈyːɾə# | #kəʃˈyɾə# | #kəʃˈyɾə# {GOLD: #kəʃˈyɾə#}
450    | #klˌeːmˈeːntem# | #klˌeːmˈeːntəm# | #kləmˈɛːnd# | #kʎə̃mˈɛ̃ːnd# | #cəmˈɛnd# | #cəmˈɛnd# {GOLD: #kɛlmˈɛnd#}
451    | #klˌomˈostrum# | #klˌomˈostrəm# | #kləmˈɔːʃtr# | #kʎə̃mˈɔːʃtɾ# | #cəmˈɔʃtɾ# | #cəmˈɔt͡ʃtɾ# {GOLD: #cˌymˈəʃt#}
452    | #kˌoeːmptˈɑːnioː# | #keːmptˈɑːɲoː# | #kəmftˈaːɲ# | #kə̃mftˈəːɲ# | #kəmftˈəɲ# | #kəmftˈəɲ# {GOLD: #cəmtˈɔj#}
453    | #kˌoːɡitˈɑːnioː# | #kˌoːɡitˈɑːɲoː# | #kəjətˈaːɲ# | #kəjətˈəːɲ# | #kəjətˈəɲ# | #kəjətˈəɲ# {GOLD: #kujtˈɔj#}
454    | #kˌoɡnˈɑːtum# | #kˌoɲˈɑːtəm# | #kəɲˈat# | #kə̃ɲˈat# | #kəɲˈat# | #kəɲˈat# {GOLD: #kunˈat#}
455    | #kˌoheːrˈeːdem# | #kˌoheːrˈeːdəm# | #kəhərˈɛd# | #kəhəɾˈɛd# | #kəhəɾˈɛd# | #kəhəɾˈɛd# {GOLD: #kujɾˈi#}
456    | #koˈiːnioː# | #kˈiːɲoː# | #cˈiːɲ# | #cˈĩːɲ# | #cˈiɲ# | #cˈiɲ# {GOLD: #cˈij#}
457    | #kˌolˈɑːnioː# | #kˌolːˈɑːɲoː# | #kəlːˈaːɲ# | #kəlˠˈəːɲ# | #kəlˠˈəɲ# | #kəlˠˈəɲ# {GOLD: #kulˠˈɔj#}
458    | #kˌollˈɑːre# | #kˌolˈɑːre# | #kəlˈie̯r# | #kəlˈie̯ɾ# | #kəlˈie̯ɾ# | #kəlˈie̯ɾ# {GOLD: #kulˈaɾ#}
459    | #kˌolluktiˈɑːnioː# | #kˌoluktjˈɑːɲoː# | #kələf?ˈaːɲ# | #kələf?ˈəːɲ# | #kələf?ˈəɲ# | #kələf?ˈəɲ# {GOLD: #ɡult͡ʃˈɔj#}
460    | #kˌollektˈɑːnioː# | #kˌolektˈɑːɲoː# | #kələjtˈaːɲ# | #kələjtˈəːɲ# | #kələjtˈəɲ# | #kələjtˈəɲ# {GOLD: #ɡultˈɔj#}
461    | #kˌolliːmitˈɑːnioː# | #kˌoliːmitˈɑːɲoː# | #kələmtˈaːɲ# | #kələ̃mtˈəːɲ# | #kələmtˈəɲ# | #kələmtˈəɲ# {GOLD: #ɟəmtˈɔj#}
462    | #kˌolˈostrum# | #kˌolːˈostrəm# | #kəlːˈɔːʃtr# | #kəlˠˈɔːʃtɾ# | #kəlˠˈɔʃtɾ# | #kəlˠˈɔt͡ʃtɾ# {GOLD: #kulˠˈɔʃtəɾ#}
463    | #kˌolumbˈiːnɑ# | #kˌolːumbˈiːnɑ# | #kəlːəmbˈiːnə# | #kəlˠə̃mbˈĩːɾə# | #kəlˠəmbˈiɾə# | #kəlˠəmbˈiɾə# {GOLD: #kulˠumbɾˈi#}
464    | #kˌolumnˈɑːtiɑ# | #kˌolːumnˈɑːtjɑ# | #kəlːəmnˈɛ?ə# | #kəlˠə̃mnˈɛ?ə# | #kəlˠəmnˈɛ?ə# | #kəlˠəmnˈɛ?ə# {GOLD: #kulˠumˈɛsə#}
465    | #kˈonkʰɑm# | #kˈonkəm# | #kˈɔːnɡ# | #kˈɔ̃ːnɡ# | #kˈɔnɡ# | #kˈɔnɡ# {GOLD: #kˈuŋɡə#}
466    | #kˈokkɑm# | #kˈokkəm# | #kˈɔkk# | #kˈɔkk# | #kˈɔkk# | #kˈɔkk# {GOLD: #kˈɔkə#}
467    | #kˈokkeus# | #kˈokkju# | #cˈɛkcj# | #cˈɛkcj# | #cˈɛkcj# | #cˈɛkcj# {GOLD: #kˈuc#}
468    | #kˈokwum# | #kˈokəm# | #kˈɔk# | #kˈɔk# | #kˈɔk# | #kˈɔk# {GOLD: #kˈɔk#}
469    | #kˈoksɑm# | #kˈoksəm# | #kˈɔːfʃ# | #kˈɔːfʃ# | #kˈɔfʃ# | #kˈɔfʃ# {GOLD: #kˈɔfʃə#}
470    | #kˌoktˈorium# | #kˌoktˈorjəm# | #kəftˈɛːrj# | #kəftˈɛːɾj# | #kəftˈɛɾj# | #kəftˈɛɾj# {GOLD: #kɔftˈɔɾ#}
471    | #kˈomɑ# | #kˈomɑ# | #kˈɔːmə# | #kˈɔ̃ːmbə# | #kˈɔmbə# | #kˈɔmbə# {GOLD: #kˈɔmə#}
472    | #kˌommˈerkium# | #kˌommˈerkjəm# | #kəmmˈiːrcj# | #kə̃mmˈiːɾcj# | #kəmmˈiɾcj# | #kəmmˈiɾcj# {GOLD: #kumˈɛɾc#}
473    | #kˌommunikˈɑːnioː# | #kˌommunikˈɑːɲoː# | #kəmmənɡˈaːɲ# | #kə̃mmbə̃nɡˈəːɲ# | #kəmmbənɡˈəɲ# | #kəmmbənɡˈəɲ# {GOLD: #kˌuŋɡˈɔj#}
474    | #kˈompɑter# | #kˈompətər# | #kˈɔːmftr# | #kˈɔ̃ːmftɾ# | #kˈɔmftɾ# | #kˈɔmftɾ# {GOLD: #kˈumtəɾ#}
475    | #kˌomputˈɑːnioː# | #kˌomputˈɑːɲoː# | #kəmbətˈaːɲ# | #kə̃mbətˈəːɲ# | #kəmbətˈəɲ# | #kəmbətˈəɲ# {GOLD: #kuptˈɔj#}
476    | #kˌomputˈɑːnioː# | #kˌomputˈɑːɲoː# | #kəmbətˈaːɲ# | #kə̃mbətˈəːɲ# | #kəmbətˈəɲ# | #kəmbətˈəɲ# {GOLD: #kumtˈɔj#}
477    | #kˈomputum# | #kˈompətəm# | #kˈɔːmft# | #kˈɔ̃ːmft# | #kˈɔmft# | #kˈɔmft# {GOLD: #kˈumt#}
478    | #kˌoːnfˈiːnium# | #kˌoːfˈiːɲəm# | #kəfˈiːɲ# | #kəfˈĩːɲ# | #kəfˈiɲ# | #kəfˈiɲ# {GOLD: #kufˈi#}
479    | #kˌoːnsˈilium# | #kˌoːsˈiʎəm# | #fʃˈiːʎ# | #fʃˈiːʎ# | #fʃˈij# | #fʃˈij# {GOLD: #kəʃˈilˠ#}
480    | #kˌonskriptˈɑːnioː# | #kˌoːskriptˈɑːɲoː# | #fʃkrəftˈaːɲ# | #fʃkɾəftˈəːɲ# | #fʃkɾəftˈəɲ# | #ft͡ʃkɾəftˈəɲ# {GOLD: #kuʃtɾˈɔj#}
481    | #kˌonsobrˈiːnus# | #kˌoːsorˈiːnu# | #fʃərˈiːn# | #fʃəɾˈĩːn# | #fʃəɾˈin# | #fʃəɾˈin# {GOLD: #kuʃəɾˈi#}
482    | #kˈonsoker# | #kˈoːsəkər# | #cˈɛːʃkr# | #cˈɛːʃkɾ# | #kˈɛʃkɾ# | #cˈɛt͡ʃkɾ# {GOLD: #kɾˈuʃk#}
483    | #kˌonstˈɑːnioː# | #kˌoːstˈɑːɲoː# | #fʃtˈaːɲ# | #fʃtˈəːɲ# | #fʃtˈəɲ# | #ft͡ʃtˈəɲ# {GOLD: #kuʃtˈɔj#}
484    | #kˈonsulem# | #kˈoːsəʎəm# | #cˈɛːʃʎ# | #cˈɛːʒʎ# | #cˈɛʒj# | #cˈɛʒj# {GOLD: #kˈuʃulˠ#}
485    | #kˌontentˈɑːnioː# | #kˌontentˈɑːɲoː# | #kəntəndˈaːɲ# | #kə̃ntə̃ndˈəːɲ# | #kəntəndˈəɲ# | #kəntəndˈəɲ# {GOLD: #kutəndˈɔj#}
486    | #kˈontrɑː# | #kˈontrɑː# | #kˈɔːndrə# | #kˈɔ̃ːndɾə# | #kˈɔndɾə# | #kˈɔndɾə# {GOLD: #kˈundəɾ#}
487    | #kˌontrˈɑːrius# | #kˌontrˈɑːrju# | #kəndrˈɛːrj# | #kə̃ndɾˈɛːɾj# | #kəndɾˈɛɾj# | #kəndɾˈɛɾj# {GOLD: #kundɾˈua̯lˠ#}
488    | #kˌontrɑːstˈɑːrium# | #kˌontrɑːstˈɑːrjəm# | #kəntrəʃtˈɛːrj# | #kə̃ntɾəʃtˈɛːɾj# | #kəntɾəʃtˈɛɾj# | #kəntɾət͡ʃtˈɛɾj# {GOLD: #kundəɾʃtˈaɾ#}
489    | #kˌonˈukulɑm# | #kˌonˈukəlːəm# | #kənˈuklː# | #kə̃ɾˈuklˠ# | #kəɾˈuklˠ# | #kəɾˈuklˠ# {GOLD: #konˈuɾkə#}
490    | #kˌonwˌentˈɑːnioː# | #kˌonwˌentˈɑːɲoː# | #kənwəndˈaːɲ# | #kə̃nmbə̃ndˈəːɲ# | #kənmbəndˈəɲ# | #kənmbəndˈəɲ# {GOLD: #kuvɛndˈɔj#}
491    | #kˌonwˈentum# | #kˌonwˈentəm# | #kənwjˈɛːnd# | #kə̃nwjˈɛ̃ːnd# | #kənwjˈɛnd# | #kənwjˈɛnd# {GOLD: #kuvˈɛnd#}
492    | #kˌoopertˈuːrɑ# | #kopertˈuːrɑ# | #kəpərtˈyːrə# | #kəpəɾtˈyːɾə# | #kəpəɾtˈyɾə# | #kəpəɾtˈyɾə# {GOLD: #kyptˈyɾə#}
493    | #kˈorbulɑm# | #kˈorbəlːəm# | #kˈɔːrblː# | #kˈɔːɾblˠ# | #kˈɔɾblˠ# | #kˈɔɾblˠ# {GOLD: #kˈɔɾbulˠə#}
494    | #kʰˈordɑ# | #kˈordɑ# | #kˈɔːrðə# | #kˈɔːɾðə# | #kˈɔɾðə# | #kˈɔɾðə# {GOLD: #kˈɔɾðə#}
495    | #kˈorium# | #kˈorjəm# | #cˈɛːrj# | #cˈɛːɾj# | #cˈɛɾj# | #cˈɛɾj# {GOLD: #kˈua̯#}
496    | #kˌornˈikulus# | #kˌornˈikəlːu# | #kərnˈɛklː# | #kərˈɛklˠ# | #kərˈɛklˠ# | #kərˈɛklˠ# {GOLD: #kɾɔɲɟˈilˠ#}
497    | #kˌornˈuːtɑm# | #kˌornˈuːtəm# | #kərnˈyt# | #kərˈyt# | #kərˈyt# | #kərˈyt# {GOLD: #kərˈutə#}
498    | #kˌorˈoːnɑm# | #kˌorˈoːnəm# | #kərˈɛːn# | #kəɾˈɛ̃ːn# | #kəɾˈɛn# | #kəɾˈɛn# {GOLD: #kuɾˈɔrə#}
499    | #kˈorpus# | #kˈorpu# | #kˈɔːrp# | #kˈɔːɾp# | #kˈɔɾp# | #kˈɔɾp# {GOLD: #kˈɔɾp#}
500    | #kˈortem# | #kˈortəm# | #kˈɔːrt# | #kˈɔːɾt# | #kˈɔɾt# | #kˈɔɾt# {GOLD: #kˈurt#}
501    | #kˌortˈiːnɑm# | #kˌortˈiːnəm# | #kərtˈiːn# | #kəɾtˈĩːn# | #kəɾtˈin# | #kəɾtˈin# {GOLD: #kuɾtˈinə#}
502    | #kˌohˈortem# | #kˌohˈortəm# | #kəhˈɔːrt# | #kəhˈɔːɾt# | #kəhˈɔɾt# | #kəhˈɔɾt# {GOLD: #kˈuɾt#}
503    | #kʰˈorum# | #kˈorəm# | #kˈɔːr# | #kˈɔːɾ# | #kˈɔɾ# | #kˈɔɾ# {GOLD: #kˈua̯ɾ#}
504    | #kˌorwˈiːnus# | #kˌorbˈiːnu# | #kərbˈiːn# | #kəɾbˈĩːn# | #kəɾbˈin# | #kəɾbˈin# {GOLD: #kuɾbˈi#}
505    | #kˈorwum# | #kˈorbəm# | #kˈɔːrb# | #kˈɔːɾb# | #kˈɔɾb# | #kˈɔɾb# {GOLD: #kˈɔɾb#}
506    | #kˈossus# | #kˈossu# | #kˈɔːʃʃ# | #kˈɔːʃʃ# | #kˈɔʃʃ# | #kˈɔt͡ʃʃ# {GOLD: #kˈɔʃ#}
507    | #kˌotˈoːneum# | #kˌotˈoːɲəm# | #ftˈɛːɲ# | #ftˈɛ̃ːɲ# | #ftˈɛɲ# | #ftˈɛɲ# {GOLD: #ftˈua̯#}
508    | #kˌottizˈɑːnioː# | #kˌottizˈɑːɲoː# | #fttəzˈaːɲ# | #fttəzˈəːɲ# | #fttəzˈəɲ# | #fttəzˈəɲ# {GOLD: #kud͡zˈɔj#}
509    | #krˌɑːbrae̯# | #krˌɑːrɛ# | #krˌar# | #kɾˌaɾ# | #kɾˌaɾ# | #kɾˌaɾ# {GOLD: #ɡɾˈɛɾə#}
510    | #krˌɑːpulus# | #krˌɑːpulːu# | #krˌapulː# | #kɾˌapulˠ# | #kɾˌapulˠ# | #kɾˌapulˠ# {GOLD: #kɾˈɛpulˠ#}
511    | #krˈɑːtem# | #krˈɑːtəm# | #krˈat# | #kɾˈat# | #kɾˈat# | #kɾˈat# {GOLD: #kɾˈat#}
512    | #krˈɑːtem# | #krˈɑːtəm# | #krˈat# | #kɾˈat# | #kɾˈat# | #kɾˈat# {GOLD: #ɡɾˈatə#}
513    | #krˌeˈɑːnioː# | #krjˈɑːɲoː# | #krjˈaːɲ# | #kɾjˈəːɲ# | #kɾjˈəɲ# | #kɾjˈəɲ# {GOLD: #kɾijˈɔj#}
514    | #krˌeˈɑːntiɑ# | #krjˈɑːntjɑ# | #krjˈɛːn?ə# | #kɾjˈɛ̃ːn?ə# | #kɾjˈɛn?ə# | #kɾjˈɛn?ə# {GOLD: #kɾijˈɛsə#}
515    | #krˌeˈɑːtioː# | #krjˈɑːtjoː# | #krjˈɛ?# | #kɾjˈɛ?# | #kɾjˈɛ?# | #kɾjˈɛ?# {GOLD: #kɾijˈɛsə#}
516    | #krˌeɑːtˈuːrɑm# | #krjɑːtˈuːrəm# | #krjətˈyːr# | #kɾjətˈyːɾ# | #kɾjətˈyɾ# | #kɾjətˈyɾ# {GOLD: #kɾeatˈyɾə#}
517    | #krˈeːtikum# | #krˈeːtəkəm# | #krˈɛtk# | #kɾˈɛtk# | #kɾˈɛtk# | #kɾˈɛtk# {GOLD: #kɾˈɛkə#}
518    | #krˈismɑm# | #krˈisməm# | #krˈɛːʃm# | #kɾˈɛːʒmb# | #kɾˈɛʒmb# | #kɾˈɛʒmb# {GOLD: #kɾˈɛzəm#}
519    | #krˌismˈɑːnioː# | #krˌismˈɑːɲoː# | #krəʃmˈaːɲ# | #kɾəʒmˈəːɲ# | #kɾəʒmˈəɲ# | #kɾəʒmˈəɲ# {GOLD: #kɾɛzmˈɔj#}
520    | #krˈispɑ# | #krˈispɑ# | #krˈɛːʃpə# | #kɾˈɛːʃpə# | #kɾˈɛʃpə# | #kɾˈɛt͡ʃpə# {GOLD: #kɾˈɛʃpə#}
521    | #krˈistɑm# | #krˈistəm# | #krˈɛːʃt# | #kɾˈɛːʃt# | #kɾˈɛʃt# | #kɾˈɛt͡ʃt# {GOLD: #kɾˈɛʃtə#}
522    | #kʰrˌistiˈɑːnus# | #krˌistjˈɑːnu# | #krəʃ?ˈaːn# | #kɾəʃ?ˈəːn# | #kɾəʃ?ˈən# | #kɾət͡ʃ?ˈən# {GOLD: #kɾiʃtˈɛɾə#}
523    | #kʰrˌistiˈɑːnus# | #krˌistjˈɑːnu# | #krəʃ?ˈaːn# | #kɾəʃ?ˈəːn# | #kɾəʃ?ˈən# | #kɾət͡ʃ?ˈən# {GOLD: #kəɾʃtˈɛɾə#}
524    | #kʰrˌistiˈɑːnus# | #krˌistjˈɑːnu# | #krəʃ?ˈaːn# | #kɾəʃ?ˈəːn# | #kɾəʃ?ˈən# | #kɾət͡ʃ?ˈən# {GOLD: #kəʃtˈəɾ#}
525    | #kʰrˌistiːnɑːtˈɑːlɑm# | #krˌistiːnɑːtˈɑːlːəm# | #krəʃtəndˈaːlː# | #kɾəʃtə̃ndˈaːlˠ# | #kɾəʃtəndˈalˠ# | #kɾət͡ʃtəndˈalˠ# {GOLD: #kəɾʃəndˈɛla#}
