etID  | Proto-Indo-European | Proto-Balkan-Indo-European | Archaic Proto-Albanian | Classical Proto-Albanian | Middle Proto-Albanian I | Middle Proto-Albanian II | Late Proto-Albanian I | Late Proto-Albanian II | Late Proto-Albanian III | Proto-Tosk-SGheg {GOLD} | Proto-Tosk | Old North Tosk | Standard Albanian | Output {GOLD}
359    | ... | ... | ... | ... | ... | ... | #rˌɒɡˈɑlɑ# | *#rˌɒɡˈɑlɑ# | *#rˌɒɡˈɑlɑ# | *#rˌaɡˈaːlə# {GOLD: >*} | *#ɾˌaɡˈaːlə# | *#ɾəɡˈalə# | *#ɾəɡˈalə# | *#ɾəɡˈalə# {GOLD: #rəɡˈalˠə#}
360    | ... | ... | ... | ... | ... | ... | ... | #rˈɛ̃sɪkɑ# | *#rˈɛ̃sɪkɑ# | *#rˈɛ̃ːskə# {GOLD: >*} | *#ɾˈɛ̃ːskə# | *#ɾˈɛskə# | *#ɾˈɛskə# | *#ɾˈɛskə# {GOLD: #rˈɛt͡skə#}
361    | ... | ... | ... | ... | ... | ... | #rˌɒpˈɑkʊ# | *#rˌɒpˈɑkʊ# | *#rˌɒpˈɑkʊ# | *#rˌapˈak# {GOLD: >*} | *#ɾˌapˈak# | *#ɾəpˈak# | *#ɾəpˈak# | *#ɾəpˈak# {GOLD: #rɔpˈak#}
362    | ... | ... | ... | ... | ... | ... | #rˈɒɡɑ# | *#rˈɒɡɑ# | *#rˈɒɡɑ# | *#rˈaɡə# {GOLD: >*} | *#ɾˈaɡə# | *#ɾˈaɡə# | *#ɾˈaɡə# | *#ɾˈaɡə# {GOLD: #rˈɔɡə#}
363    | ... | ... | ... | ... | ... | ... | #rˈɒʒɪkʊ# | *#rˈɒʒɪkʊ# | *#rˈɒʒɪkʊ# | *#rˈaːʒk# {GOLD: >*} | *#ɾˈaːʒk# | *#ɾˈaʒk# | *#ɾˈaʒk# | *#ɾˈaʒk# {GOLD: #rˈɔzɡ#}
364    | ... | ... | ... | ... | ... | ... | #rˈunɒ# | *#rˈunɒ# | *#rˈunɒ# | *#rˈũːnə# {GOLD: >*} | *#ɾˈũːɾə# | *#ɾˈuɾə# | *#ɾˈuɾə# | *#ɾˈuɾə# {GOLD: #rˈunə#}
365    | ... | ... | ... | ... | ... | ... | ... | ... | #pˌɑʃɪnˈikʊ# | *#pˌaʒnˈik# {GOLD: >*} | *#pˌaʒnˈik# | *#pəʒnˈik# | *#pəʒnˈik# | *#pəʒnˈik# {GOLD: #paʃnˈik#}
366    | ... | ... | ... | ... | ... | ... | #pˌɒdʊkˈɒwʊ# | *#pˌɒdʊkˈɒwʊ# | *#pˌɒdʊkˈɒwʊ# | *#pˌadkˈaw# {GOLD: #pˌɒtkˈuo̯#} | *#pˌadkˈaw# | *#pədkˈaw# | *#pədkˈaw# | *#pədkˈaw# {GOLD: #patkˈua̯#}
367    | ... | ... | ... | ... | ... | ... | ... | ... | #pˌɑdˈitɪ# | *#pˌadˈit# {GOLD: >*} | *#pˌadˈit# | *#pədˈit# | *#pədˈit# | *#pədˈit# {GOLD: #padˈit#}
368    | ... | ... | ... | ... | ... | ... | ... | ... | #pˈɑtɑ# | *#pˈatə# {GOLD: >*} | *#pˈatə# | *#pˈatə# | *#pˈatə# | *#pˈatə# {GOLD: #pˈatə#}
369    | ... | ... | ... | ... | ... | ... | #pˌɒɡˈɑɲ# | *#pˌɒɡˈɑɲ# | *#pˌɒɡˈɑɲ# | *#pˌaɡˈãːɲ# {GOLD: #pˌɒɡˈɑ̃ɲ#} | *#pˌaɡˈəːɲ# | *#pəɡˈəɲ# | *#pəɡˈəɲ# | *#pəɡˈəɲ# {GOLD: #pəɡˈəj#}
370    | ... | ... | ... | ... | ... | ... | #pˌɒɡˈɑnɑ# | *#pˌɒɡˈɑnɑ# | *#pˌɒɡˈɑnɑ# | *#pˌaɡˈãːnə# {GOLD: #pˌɒɡˈɑ̃ɾ̃ə#} | *#pˌaɡˈəːɾə# | *#pəɡˈəɾə# | *#pəɡˈəɾə# | *#pəɡˈəɾə# {GOLD: #pəɡˈəɾə#}
371    | ... | ... | ... | ... | ... | ... | #pˌɒ̃dˈɑrɪ# | *#pˌɒ̃dˈɑrɪ# | *#pˌɒ̃dˈɑrɪ# | *#pˌãdˈaːr# {GOLD: >*} | *#pˌə̃dˈaːɾ# | *#pədˈaɾ# | *#pədˈaɾ# | *#pədˈaɾ# {GOLD: #pəndˈaɾ#}
372    | ... | ... | ... | ... | ... | ... | #pˌɒkrˈɒwɑ# | *#pˌɒkrˈɒwɑ# | *#pˌɒkrˈɒwɑ# | *#pˌakrˈawə# {GOLD: >*} | *#pˌakɾˈawə# | *#pəkɾˈawə# | *#pəkɾˈawə# | *#pəkɾˈawə# {GOLD: #pəɾkˈavə#}
373    | ... | ... | ... | ... | ... | ... | ... | ... | #pˌɛlˈɛnɑ# | *#pˌɛlˈɛ̃ːnə# {GOLD: >*} | *#pˌɛlˈɛ̃ːɾə# | *#pəlˈɛɾə# | *#pəlˈɛɾə# | *#pəlˈɛɾə# {GOLD: #pɛlˈɛnə#}
374    | ... | ... | ... | ... | ... | ... | ... | ... | #pˌɛlˈɨnʊ# | *#pˌɛlˈĩː# {GOLD: >*} | *#pˌɛlˈĩː# | *#pəlˈi# | *#pəlˈi# | *#pəlˈi# {GOLD: #pɛlˈin#}
375    | ... | ... | ... | ... | ... | ... | ... | ... | #pˈɛkʊ# | *#pˈɛk# {GOLD: >*} | *#pˈɛk# | *#pˈɛk# | *#pˈɛk# | *#pˈɛk# {GOLD: #pˈɛk#}
376    | ... | ... | ... | ... | ... | ... | ... | ... | #pˌijɑβˈit͡sɑ# | *#pˌijavˈiːt͡sə# {GOLD: >*} | *#pˌijavˈiːt͡sə# | *#pˌijəvˈit͡sə# | *#pijəvˈit͡sə# | *#pijəvˈit͡sə# {GOLD: #pjavˈit͡sə#}
377    | ... | ... | ... | ... | ... | ... | ... | ... | #pˌɨxˈɑtɪ# | *#pˌixˈat# {GOLD: >*} | *#pˌihˈat# | *#pəhˈat# | *#pəhˈat# | *#pəhˈat# {GOLD: #pihˈat#}
378    | ... | ... | ... | ... | ... | ... | #pˈiskɑ# | *#pˈiʃkɑ# | *#pˈiʃkɑ# | *#pˈiːʃkə# {GOLD: >*} | *#pˈiːʃkə# | *#pˈiʃkə# | *#pˈit͡ʃkə# | *#pˈit͡ʃkə# {GOLD: #pˈizɡə#}
379    | ... | ... | ... | ... | ... | ... | ... | #pˈɨɾjɪ# | *#pˈɨɾjɪ# | *#pˈiːɾj# {GOLD: >*} | *#pˈiːɾj# | *#pˈiɾj# | *#pˈiɾj# | *#pˈiɾj# {GOLD: #pˈirə#}
380    | ... | ... | ... | ... | ... | ... | ... | ... | #pˌɒʎˈɑkʊ# | *#pˌaʎˈak# {GOLD: >*} | *#pˌaʎˈak# | *#pəjˈak# | *#pəjˈak# | *#pəjˈak# {GOLD: #pɔjˈak#}
381    | ... | ... | ... | ... | ... | ... | ... | ... | #pˌɒʎˈɑtɑ# | *#pˌaʎˈatə# {GOLD: >*} | *#pˌaʎˈatə# | *#pəjˈatə# | *#pəjˈatə# | *#pəjˈatə# {GOLD: #pɔjˈatə#}
382    | ... | ... | ... | ... | ... | ... | ... | ... | #pˌɒʎˈɑnɪ# | *#pˌaʎˈãː# {GOLD: >*} | *#pˌaʎˈəː# | *#pəjˈə# | *#pəjˈə# | *#pəjˈə# {GOLD: #pɔjˈan#}
383    | ... | ... | ... | ... | ... | ... | ... | ... | #pˌɒtˈɛrjɑ# | *#pˌatˈɛːrɛ# {GOLD: >*} | *#pˌatˈɛːɾɛ# | *#pətˈɛɾɛ# | *#pətˈɛɾɛ# | *#pətˈɛɾɛ# {GOLD: #pɔtˈɛɾɛ#}
384    | ... | ... | ... | ... | ... | ... | #pˌɒdʊkˈɒwʊ# | *#pˌɒdʊkˈɒwʊ# | *#pˌɒdʊkˈɒwʊ# | *#pˌadkˈaw# {GOLD: #pˌɒtkˈuo̯#} | *#pˌadkˈaw# | *#pədkˈaw# | *#pədkˈaw# | *#pədkˈaw# {GOLD: #pɔtkˈua̯#}
385    | ... | ... | ... | ... | ... | ... | ... | ... | #pˌɒstˈɑjɑ# | *#pˌastˈaː# {GOLD: >*} | *#pˌastˈaː# | *#pəstˈa# | *#pəstˈa# | *#pəstˈa# {GOLD: #pɔstˈahɛ#}
386    | ... | ... | ... | ... | ... | ... | ... | ... | #pˌɒstˈɑtɪ# | *#pˌastˈat# {GOLD: >*} | *#pˌastˈat# | *#pəstˈat# | *#pəstˈat# | *#pəstˈat# {GOLD: #pɔstˈat#}
387    | ... | ... | ... | ... | ... | ... | ... | ... | #pˌɒstrˈæxɑ# | *#pˌastrˈɛxə# {GOLD: >*} | *#pˌastɾˈɛhə# | *#pəstɾˈɛhə# | *#pəstɾˈɛhə# | *#pəstɾˈɛhə# {GOLD: #pɔstɾˈɛ#}
388    | ... | ... | ... | ... | ... | ... | ... | ... | #pˌɒmɪnˈitɪ# | *#pˌãmnˈit# {GOLD: >*} | *#pˌə̃mnˈit# | *#pəmnˈit# | *#pəmnˈit# | *#pəmnˈit# {GOLD: #pɔnˈit#}
389    | ... | ... | ... | ... | ... | ... | #pˌɒrˈɛ̃dʊ# | *#pˌɒrˈɛ̃dʊ# | *#pˌɒrˈɛ̃dʊ# | *#pˌarˈɛ̃d# {GOLD: >*} | *#pˌaɾˈɛ̃d# | *#pəɾˈɛd# | *#pəɾˈɛd# | *#pəɾˈɛd# {GOLD: #pɔɾˈɛnd#}
390    | ... | ... | ... | ... | ... | ... | #pˌɒrɒ̃t͡ʃˈitɪ# | *#pˌɒrɒ̃?2ˈitɪ# | *#pˌɒrɒ̃?2ˈitɪ# | *#pˌarã?2ˈit# {GOLD: >*} | *#pˌaɾə̃?2ˈit# | *#pˌaɾə?2ˈit# | *#paɾə?2ˈit# | *#paɾə?2ˈit# {GOLD: #pɔɾɔsˈit#}
391    | ... | ... | ... | ... | ... | ... | #pˌɒbrˈitɪ# | *#pˌɒbrˈitɪ# | *#pˌɒbrˈitɪ# | *#pˌabrˈit# {GOLD: >*} | *#pˌabɾˈit# | *#pəbɾˈit# | *#pəbɾˈit# | *#pəbɾˈit# {GOLD: #pɔrˈit#}
392    | ... | ... | ... | ... | ... | ... | ... | ... | #pˈɒtʊkɑ# | *#pˈatkə# {GOLD: >*} | *#pˈatkə# | *#pˈatkə# | *#pˈatkə# | *#pˈatkə# {GOLD: #pˈɔtkə#}
393    | ... | ... | ... | ... | ... | ... | ... | ... | #plˌɑʃˈit͡sɑ# | *#plˌaʃˈiːt͡sə# {GOLD: >*} | *#plˌaʃˈiːt͡sə# | *#pləʃˈit͡sə# | *#pləʃˈit͡sə# | *#pləʃˈit͡sə# {GOLD: #plˠaʃˈit͡sə#}
394    | ... | ... | ... | ... | ... | ... | ... | ... | #plˈɑzʊ# | *#plˈaːz# {GOLD: >*} | *#plˈaːz# | *#plˈas# | *#plˈas# | *#plˈas# {GOLD: #plˠˈaz#}
395    | ... | ... | ... | ... | ... | ... | ... | ... | #plˈɒt͡ʃɑ# | *#plˈaːt͡ʃə# {GOLD: >*} | *#plˈaːt͡ʃə# | *#plˈat͡ʃə# | *#plˈat͡ʃə# | *#plˈat͡ʃə# {GOLD: #plˠˈɔt͡ʃə#}
396    | ... | ... | ... | ... | ... | ... | #plˈɒskɑ# | *#plˈɒʃkɑ# | *#plˈɒʃkɑ# | *#plˈaːʃkə# {GOLD: >*} | *#plˈaːʃkə# | *#plˈaʃkə# | *#plˈat͡ʃkə# | *#plˈat͡ʃkə# {GOLD: #plˠˈɔt͡ʃkə#}
397    | ... | ... | ... | ... | ... | ... | #pˈɒlskɑ# | *#pˈɒlʃkɑ# | *#pˈɒlʃkɑ# | *#pˈaːlʃkə# {GOLD: >*} | *#pˈaːlʃkə# | *#pˈalʃkə# | *#pˈalt͡ʃkə# | *#pˈalt͡ʃkə# {GOLD: #plˠˈɔt͡skə#}
398    | ... | ... | ... | ... | ... | ... | ... | ... | #plˈɒskɑ# | *#plˈaːskə# {GOLD: >*} | *#plˈaːskə# | *#plˈaskə# | *#plˈaskə# | *#plˈaskə# {GOLD: #plˠˈɔskə#}
399    | ... | ... | ... | ... | ... | ... | ... | ... | #pʎˈuskɑ# | *#pʎˈuːskə# {GOLD: >*} | *#pʎˈuːskə# | *#pjˈuskə# | *#pjˈuskə# | *#pjˈuskə# {GOLD: #plˠˈuskə#}
400    | ... | ... | ... | ... | ... | ... | ... | #pˌɒsˈʊlɑ# | *#pˌɒsˈʊlɑ# | *#pˌasˈɔːʷlə# {GOLD: >*} | *#pˌasˈɔːʷlə# | *#pəsˈʊlə# | *#pəsˈʊlə# | *#pəsˈʊlə# {GOLD: #pusˈulˠə#}
401    | ... | ... | ... | ... | ... | ... | #pˈɯrjɪ# | *#pˈɯrjɪ# | *#pˈɯrjɪ# | *#pˈuːrj# {GOLD: >*} | *#pˈuːɾj# | *#pˈuɾj# | *#pˈuɾj# | *#pˈuɾj# {GOLD: #pˈurə#}
402    | ... | ... | ... | ... | ... | ... | #pˌɒlstnˈikʊ# | *#pˌɒlʃtnˈikʊ# | *#pˌɒlʃtnˈikʊ# | *#pˌalʃtnˈik# {GOLD: >*} | *#pˌalʃtnˈik# | *#pəlʃtnˈik# | *#pəlt͡ʃtnˈik# | *#pəlt͡ʃtnˈik# {GOLD: #plaʃnˈik#}
403    | ... | ... | ... | ... | ... | ... | ... | ... | #plˌɨβˈɑtɪ# | *#plˌivˈat# {GOLD: >*} | *#plˌivˈat# | *#pləvˈat# | *#pləvˈat# | *#pləvˈat# {GOLD: #plɛvˈat#}
404    | ... | ... | ... | ... | ... | ... | ... | ... | #plˌɛβɪnˈit͡sɑ# | *#plˌɛvnˈiːt͡sə# {GOLD: >*} | *#plˌɛvnˈiːt͡sə# | *#pləvnˈit͡sə# | *#pləvnˈit͡sə# | *#pləvnˈit͡sə# {GOLD: #plɛvˈit͡sə#}
405    | ... | ... | ... | ... | ... | ... | #pˌɛlˈɛnʊkɑ# | *#pˌɛlˈɛnʊkɑ# | *#pˌɛlˈɛnʊkɑ# | *#pˌɛlˈɛ̃ːnkə# {GOLD: >*} | *#pˌɛlˈɛ̃ːnkə# | *#pəlˈɛnkə# | *#pəlˈɛnkə# | *#pəlˈɛnkə# {GOLD: #plˈɛŋɡə#}
406    | ... | ... | ... | ... | ... | ... | ... | #pʎˈuskɑ# | *#pʎˈuskɑ# | *#pʎˈuːskə# {GOLD: >*} | *#pʎˈuːskə# | *#pjˈuskə# | *#pjˈuskə# | *#pjˈuskə# {GOLD: #plˈyskə#}
407    | ... | ... | ... | ... | ... | ... | #prˈɒxɪ# | *#prˈɒxɪ# | *#prˈɒxɪ# | *#prˈax# {GOLD: >*} | *#pɾˈah# | *#pɾˈah# | *#pɾˈah# | *#pɾˈah# {GOLD: #pɾˈaf#}
408    | ... | ... | ... | ... | ... | ... | ... | ... | #prˈɨskʊ# | *#prˈiːsk# {GOLD: >*} | *#pɾˈiːsk# | *#pɾˈisk# | *#pɾˈisk# | *#pɾˈisk# {GOLD: #pɾˈisk#}
409    | ... | ... | ... | ... | ... | ... | ... | #prˌɒ̃dˈitɪ# | *#prˌɒ̃dˈitɪ# | *#prˌãdˈit# {GOLD: >*} | *#pɾˌə̃dˈit# | *#pɾədˈit# | *#pɾədˈit# | *#pɾədˈit# {GOLD: #pɾɔndˈit#}
410    | ... | ... | ... | ... | ... | ... | ... | #pˌɒbɾɑtˈimə# | *#pˌɒbɾɑtˈimə# | *#pˌabɾatˈĩːmb# {GOLD: >*} | *#pˌabɾatˈĩːmb# | *#pˌabɾətˈimb# | *#pabɾətˈimb# | *#pabɾətˈimb# {GOLD: #pɾɔbatˈin#}
411    | ... | ... | ... | ... | ... | ... | #bˌɒɡɑtˈɪjɛ# | *#bˌɒɡɑtˈɪjɛ# | *#bˌɒɡɑtˈɪjɛ# | *#bˌaɡatˈɪj# {GOLD: #bˌɒɡətˈi#} | *#bˌaɡatˈɪj# | *#bˌaɡətˈɪj# | *#baɡətˈɪj# | *#baɡətˈɪj# {GOLD: #baktˈi#}
412    | ... | ... | ... | ... | ... | ... | ... | ... | #bˌɑtˈitɪ# | *#bˌatˈit# {GOLD: >*} | *#bˌatˈit# | *#bətˈit# | *#bətˈit# | *#bətˈit# {GOLD: #batˈit#}
413    | ... | ... | ... | ... | ... | ... | #bˌɑrðʊmˈɒʃɪ# | *#bˌɑrðʊmˈɒʃɪ# | *#bˌɑrðʊmˈɒʃɪ# | *#bˌarðmˈaːʃ# {GOLD: >*} | *#bˌaɾðmˈaːʃ# | *#bəɾðmˈaʃ# | *#bəɾðmˈaʃ# | *#bəɾðmˈaʃ# {GOLD: #baɾmˈaʃ#}
414    | ... | ... | ... | ... | ... | ... | #bˈɑtjʊ# | *#bˈɑ?1̊ʊ# | *#bˈɑ?1̊ʊ# | *#bˈa?1̊# {GOLD: >*} | *#bˈa?1̊# | *#bˈa?1̊# | *#bˈa?1̊# | *#bˈa?1̊# {GOLD: #bˈac#}
415    | ... | ... | ... | ... | ... | ... | ... | ... | #bˈɑbɑ# | *#bˈabə# {GOLD: >*} | *#bˈabə# | *#bˈabə# | *#bˈabə# | *#bˈabə# {GOLD: #bˈabə#}
416    | ... | ... | ... | ... | ... | ... | #bˌɒɡˈɑtɑ# | *#bˌɒɡˈɑtɑ# | *#bˌɒɡˈɑtɑ# | *#bˌaɡˈatə# {GOLD: #bˌɒɡˈatə#} | *#bˌaɡˈatə# | *#bəɡˈatə# | *#bəɡˈatə# | *#bəɡˈatə# {GOLD: #bəɡˈatə#}
417    | ... | ... | ... | ... | ... | ... | ... | ... | #bˌərt͡ʃˈikʊ# | *#bˌərt͡ʃˈik# {GOLD: >*} | *#bˌəɾt͡ʃˈik# | *#bəɾt͡ʃˈik# | *#bəɾt͡ʃˈik# | *#bəɾt͡ʃˈik# {GOLD: #bəɾt͡ʃˈik#}
418    | ... | ... | ... | ... | ... | ... | #brˌæstɪnˈikʊ# | *#brˌæʃtɪnˈikʊ# | *#brˌæʃtɪnˈikʊ# | *#brˌɛʃtnˈik# {GOLD: #bˌɾ̩ʃtnˈik#} | *#bɾˌɛʃtnˈik# | *#bɾəʃtnˈik# | *#bɾət͡ʃtnˈik# | *#bɾət͡ʃtnˈik# {GOLD: #bəɾʃnˈik#}
419    | ... | ... | ... | ... | ... | ... | #bˌʊrtwˈɑtɪ# | *#bˌʊrtwˈɑtɪ# | *#bˌʊrtwˈɑtɪ# | *#bˌʊrtvˈat# {GOLD: >*} | *#bˌʊɾtvˈat# | *#bəɾtvˈat# | *#bəɾtvˈat# | *#bəɾtvˈat# {GOLD: #bəɾtˈat#}
420    | ... | ... | ... | ... | ... | ... | #bˌærd͡zˈɑnɑ# | *#bˌærd͡zˈɑnɑ# | *#bˌærd͡zˈɑnɑ# | *#bˌɛrd͡zˈãːnə# {GOLD: #bˌɾ̩zˈãɾ̃ə#} | *#bˌɛɾd͡zˈəːɾə# | *#bəɾd͡zˈəɾə# | *#bəɾd͡zˈəɾə# | *#bəɾd͡zˈəɾə# {GOLD: #bəɾzˈəɾə#}
421    | ... | ... | ... | ... | ... | ... | ... | ... | #bˌɪrzˈɛʃtɑ# | *#bˌɪrzˈɛːʃtə# {GOLD: >*} | *#bˌɪɾzˈɛːʃtə# | *#bəɾzˈɛʃtə# | *#bəɾzˈɛt͡ʃtə# | *#bəɾzˈɛt͡ʃtə# {GOLD: #bəɾzˈɛʃtə#}
422    | ... | ... | ... | ... | ... | ... | ... | ... | #bˌælˈɛβɑ# | *#bˌɛlˈɛːvə# {GOLD: >*} | *#bˌɛlˈɛːvə# | *#bəlˈɛvə# | *#bəlˈɛvə# | *#bəlˈɛvə# {GOLD: #bɛlˈɛvə#}
423    | ... | ... | ... | ... | ... | ... | #bˌɛlbˈit͡sɑ# | *#bˌɛlbˈit͡sɑ# | *#bˌɛlbˈit͡sɑ# | *#bˌɛlbˈiːt͡sə# {GOLD: #bˌɛlbˈit͡sə#} | *#bˌɛlbˈiːt͡sə# | *#bəlbˈit͡sə# | *#bəlbˈit͡sə# | *#bəlbˈit͡sə# {GOLD: #bɛlbˈit͡sə#}
424    | ... | ... | ... | ... | ... | ... | ... | ... | #bˌɛlβˈit͡sɑ# | *#bˌɛlvˈiːt͡sə# {GOLD: >*} | *#bˌɛlvˈiːt͡sə# | *#bəlvˈit͡sə# | *#bəlvˈit͡sə# | *#bəlvˈit͡sə# {GOLD: #bɛlvˈit͡sə#}
425    | ... | ... | ... | ... | ... | ... | ... | #bˌæləɡrˈɑt# | *#bˌæləɡrˈɑt# | *#bˌɛlɡrˈat# {GOLD: >*} | *#bˌɛlɡɾˈat# | *#bəlɡɾˈat# | *#bəlɡɾˈat# | *#bəlɡɾˈat# {GOLD: #bɛɾˈat#}
426    | ... | ... | ... | ... | ... | ... | ... | ... | #bˈælʊkɑ# | *#bˈɛːʎkə# {GOLD: >*} | *#bˈɛːʎkə# | *#bˈɛjkə# | *#bˈɛjkə# | *#bˈɛjkə# {GOLD: #bˈɛjkə#}
427    | ... | ... | ... | ... | ... | ... | ... | ... | #bˈælʊ# | *#bˈɛːl# {GOLD: >*} | *#bˈɛːl# | *#bˈɛl# | *#bˈɛl# | *#bˈɛl# {GOLD: #bˈɛl#}
428    | ... | ... | ... | ... | ... | ... | ... | ... | #bˈælit͡sɑ# | *#bˈɛːlit͡sə# {GOLD: >*} | *#bˈɛːlit͡sə# | *#bˈɛlit͡sə# | *#bˈɛlit͡sə# | *#bˈɛlit͡sə# {GOLD: #bˈɛlt͡sə#}
429    | ... | ... | ... | ... | ... | ... | #ˌɒbʊwˈɪrtkʊ# | *#ˌɒbʊwˈɪrtkʊ# | *#ˌɒbʊwˈɪrtkʊ# | *#hˌabwˈɪːrtk# {GOLD: >*} | *#hˌabwˈɪːɾtk# | *#həbwˈɪɾtk# | *#həbwˈɪɾtk# | *#həbwˈɪɾtk# {GOLD: #bˈɛɾk#}
430    | ... | ... | ... | ... | ... | ... | #bˌæsɪnˈit͡sɑ# | *#bˌæʃɪnˈit͡sɑ# | *#bˌæʃɪnˈit͡sɑ# | *#bˌɛʒnˈiːt͡sə# {GOLD: >*} | *#bˌɛʒnˈiːt͡sə# | *#bəʒnˈit͡sə# | *#bəʒnˈit͡sə# | *#bəʒnˈit͡sə# {GOLD: #biʃnˈit͡sə#}
431    | ... | ... | ... | ... | ... | ... | ... | #bˌɛsˈædɑ# | *#bˌɛsˈædɑ# | *#bˌɛsˈɛdə# {GOLD: #bisˈɛdə#} | *#bˌɛsˈɛdə# | *#bəsˈɛdə# | *#bəsˈɛdə# | *#bəsˈɛdə# {GOLD: #bisˈɛdə#}
432    | ... | ... | ... | ... | ... | ... | ... | ... | #bˌɨstrˈit͡sɑ# | *#bˌistrˈiːt͡sə# {GOLD: >*} | *#bˌistɾˈiːt͡sə# | *#bəstɾˈit͡sə# | *#bəstɾˈit͡sə# | *#bəstɾˈit͡sə# {GOLD: #bistɾˈit͡sə#}
433    | ... | ... | ... | ... | ... | ... | #bˈit͡ʃɪkʊ# | *#bˈi?2ɪkʊ# | *#bˈi?2ɪkʊ# | *#bˈiː?2k# {GOLD: #bˈisk#} | *#bˈiː?2k# | *#bˈi?2k# | *#bˈi?2k# | *#bˈi?2k# {GOLD: #bˈisk#}
434    | ... | ... | ... | ... | ... | ... | ... | ... | #bˈɨstrʊ# | *#bˈiːstr# {GOLD: >*} | *#bˈiːstɾ# | *#bˈistɾ# | *#bˈistɾ# | *#bˈistɾ# {GOLD: #bˈistəɾ#}
435    | ... | ... | ... | ... | ... | ... | ... | ... | #bˌɒɡˈɒβɑ# | *#bˌaɡˈaːvə# {GOLD: >*} | *#bˌaɡˈaːvə# | *#bəɡˈavə# | *#bəɡˈavə# | *#bəɡˈavə# {GOLD: #bɔɡˈɔvə#}
436    | ... | ... | ... | ... | ... | ... | ... | ... | #bˌɒrˈikɑ# | *#bˌarˈikə# {GOLD: >*} | *#bˌaɾˈikə# | *#bəɾˈikə# | *#bəɾˈikə# | *#bəɾˈikə# {GOLD: #bɔɾˈiɡə#}
437    | ... | ... | ... | ... | ... | ... | ... | ... | #bˈɒlɪbɑ# | *#bˈaːlbə# {GOLD: >*} | *#bˈaːlbə# | *#bˈalbə# | *#bˈalbə# | *#bˈalbə# {GOLD: #bˈɔlbə#}
438    | ... | ... | ... | ... | ... | ... | #bˌɯwɒlˈit͡sɑ# | *#bˌɯwɒlˈit͡sɑ# | *#bˌɯwɒlˈit͡sɑ# | *#bˌuwalˈiːt͡sə# {GOLD: #bˌuo̯lˠˈit͡sə#} | *#bˌuwalˈiːt͡sə# | *#bˌuwəlˈit͡sə# | *#buwəlˈit͡sə# | *#buwəlˈit͡sə# {GOLD: #bua̯lˠˈit͡sə#}
439    | ... | ... | ... | ... | ... | ... | #bˌʊrlˈɒɡʊ# | *#bˌʊrlˈɒɡʊ# | *#bˌʊrlˈɒɡʊ# | *#bˌʊrlˈaɡ# {GOLD: >*} | *#bˌʊɾlˈaɡ# | *#bəɾlˈaɡ# | *#bəɾlˈaɡ# | *#bəɾlˈaɡ# {GOLD: #bulˠˈɔɡ#}
440    | ... | ... | ... | ... | ... | ... | ... | ... | #bˌut͡ʃˈɑtɪ# | *#bˌut͡ʃˈat# {GOLD: >*} | *#bˌut͡ʃˈat# | *#bət͡ʃˈat# | *#bət͡ʃˈat# | *#bət͡ʃˈat# {GOLD: #but͡ʃˈat#}
441    | ... | ... | ... | ... | ... | ... | #bˌɯstrˈit͡sɑ# | *#bˌɯʃtrˈit͡sɑ# | *#bˌɯʃtrˈit͡sɑ# | *#bˌuʃtrˈiːt͡sə# {GOLD: #bˌuʃtɾˈit͡sə#} | *#bˌuʃtɾˈiːt͡sə# | *#bəʃtɾˈit͡sə# | *#bət͡ʃtɾˈit͡sə# | *#bət͡ʃtɾˈit͡sə# {GOLD: #buʃtɾˈit͡sə#}
442    | ... | ... | ... | ... | ... | ... | #bˈɯwɒlʊ# | *#bˈɯwɒlʊ# | *#bˈɯwɒlʊ# | *#bˈuwal# {GOLD: #bˈuo̯lˠ#} | *#bˈuwal# | *#bˈuwal# | *#bˈuwal# | *#bˈuwal# {GOLD: #bˈua̯lˠ#}
443    | ... | ... | ... | ... | ... | ... | #bˈɯstrʊ# | *#bˈɯʃtrʊ# | *#bˈɯʃtrʊ# | *#bˈuːʃtr# {GOLD: >*} | *#bˈuːʃtɾ# | *#bˈuʃtɾ# | *#bˈut͡ʃtɾ# | *#bˈut͡ʃtɾ# {GOLD: #bˈuʃtəɾ#}
444    | ... | ... | ... | ... | ... | ... | ... | ... | #blˈɑnɑ# | *#blˈãːnə# {GOLD: >*} | *#blˈəːɾə# | *#blˈəɾə# | *#blˈəɾə# | *#blˈəɾə# {GOLD: #blˈanə#}
445    | ... | ... | ... | ... | ... | ... | ... | #bˌælˈuʃɪ# | *#bˌælˈuʃɪ# | *#bˌɛlˈuːʃ# {GOLD: #bˌɛlˈuʃ#} | *#bˌɛlˈuːʃ# | *#bəlˈuʃ# | *#bəlˈuʃ# | *#bəlˈuʃ# {GOLD: #blˈuʃ#}
446    | ... | ... | ... | ... | ... | ... | ... | #bʎˈudɒ# | *#bʎˈudɒ# | *#bʎˈudə# {GOLD: >*} | *#bʎˈudə# | *#bjˈudə# | *#bjˈudə# | *#bjˈudə# {GOLD: #blˈudə#}
447    | ... | ... | ... | ... | ... | ... | ... | ... | #blˈʊdɑ# | *#blˈʊdə# {GOLD: >*} | *#blˈʊdə# | *#blˈʊdə# | *#blˈʊdə# | *#blˈʊdə# {GOLD: #blˈudə#}
